[ 7.06       -0.26125     0.04755208]
[ 5.91       -0.06052632  0.0105644 ]
[ 5.91      0.       15.578125]
[ 5.76000000e+00 -2.50000000e-02 -4.16666667e-03]
[ 4.7700000e+00 -6.1875000e-02 -2.3046875e-03]
[ 2.57       -0.14666667 -0.00565278]
[3.91       0.134      0.02806667]
[ 2.51     -0.175    -0.038625]
[ 2.17       -0.01619048  0.00756236]
[2.34000000e+00 1.00000000e-02 1.54061625e-03]
[ 2.62000000e+00  9.03225806e-03 -3.12174818e-05]
[ 2.76000000e+00  4.00000000e-03 -1.43778802e-04]
[ 2.41       -0.03181818 -0.0032562 ]
[2.69      0.02      0.0037013]
[ 2.78000000e+00  6.92307692e-03 -1.00591716e-03]
[ 2.34       -0.055      -0.00774038]
[2.52       0.06       0.03833333]
[ 2.21       -0.0147619  -0.00356009]
[2.94000000e+00 2.60714286e-02 1.45833333e-03]
[ 2.75       -0.01727273 -0.00394038]
[2.77000000e+00 7.14285714e-04 6.42393321e-04]
[3.23000000e+00 1.64285714e-02 5.61224490e-04]
[ 2.76000000e+00 -1.67857143e-02 -1.18622449e-03]
[2.98000000e+00 7.85714286e-03 8.80102041e-04]
[ 3.17000000e+00  7.60000000e-03 -1.02857143e-05]
[3.8        0.105      0.01623333]
[ 5.94000000e+00  6.68750000e-02 -1.19140625e-03]
[ 5.83000000e+00 -6.47058824e-03 -4.31444637e-03]
[5.83000000e+00 0.00000000e+00 4.62184874e-04]
[ 5.71000000e+00 -1.09090909e-02 -9.91735537e-04]
[8.86000000e+00 1.31250000e-01 5.92329545e-03]
[1.01000e+01 1.55000e-01 2.96875e-03]
[ 4.7        -1.8        -0.65166667]
[8.26   0.89   0.6725]
[11.6         0.55666667 -0.05555556]
[10.9        -0.1        -0.09380952]
[11.8        0.1125     0.0265625]
[1.290e+01 1.375e-01 3.125e-03]
[16.7         0.63333333  0.08263889]
[ 2.23000000e+01  6.22222222e-01 -1.23456790e-03]
[18.         -0.30714286 -0.06638322]
[10.5        -0.53571429 -0.01632653]
[24.2         0.548       0.04334857]
[22.4   -0.9   -0.724]
[41.9        2.4375     0.4171875]
[43.7     0.36   -0.4155]
[5.75000000e+01 5.75000000e-01 8.95833333e-03]
[29.5        -4.66666667 -0.87361111]
[19.9        -0.87272727  0.34490358]
[15.7        -0.46666667  0.04511785]
[14.         -0.24285714  0.03197279]
[13.9        -0.05        0.09642857]
[ 1.53   -2.474  -0.4848]
[12.5         1.37125     0.48065625]
[12.2       -0.075     -0.3615625]
[ 1.20000000e+01 -2.85714286e-02  6.63265306e-03]
[ 5.11       -0.28708333 -0.01077133]
[ 4.56       -0.022       0.01060333]
[4.69       0.01625    0.00478125]
[ 3.24       -0.48333333 -0.16652778]
[ 2.95       -0.0725      0.10270833]
[3.25     0.015    0.004375]
[ 3.12     -0.0325   -0.011875]
[3.26000000e+00 4.51612903e-03 1.19406868e-03]
[3.56       0.04285714 0.00547729]
[8.77       1.3025     0.31491071]
[ 3.06       -0.47583333 -0.14819444]
[3.61       0.04583333 0.04347222]
[ 3.68000000e+00  4.66666667e-03 -2.74444444e-03]
[6.96       0.164      0.00796667]
[11.1         0.59142857  0.06106122]
[15.          0.27857143 -0.02234694]
[27.6         0.9         0.04438776]
[5.690e+01 1.172e+00 1.088e-02]
[61.3         0.62857143 -0.07763265]
[79.3        3.         0.3952381]
[92.6        1.6625    -0.1671875]
[98.5         0.98333333 -0.11319444]
[96.3        -0.275      -0.15729167]
[108.           1.95         0.37083333]
[102.          -0.85714286  -0.40102041]
[133.           4.42857143   0.75510204]
[88.3        -5.5875     -1.25200893]
[69.9        -6.13333333 -0.18194444]
[48.2        -7.23333333 -0.36666667]
[22.5        -5.14        0.41866667]
[40.4         2.98333333  1.35388889]
[31.7        -1.0875     -0.50885417]
[35.      0.4125  0.1875]
[40.       2.5      1.04375]
[50.6         3.53333333  0.34444444]
[43.8        -2.26666667 -1.93333333]
[ 3.17000000e+01 -2.42000000e+00 -3.06666667e-02]
[22.8   -0.89   0.153]
[24.9   0.3   0.17]
[3.02000000e+01 3.11764706e-01 6.92041522e-04]
[24.6        -0.56       -0.08717647]
[43.          0.87619048  0.06839002]
[5.77000000e+01 1.22500000e+00 2.90674603e-02]
[ 6.98000000e+01  4.48148148e-01 -2.87722908e-02]
[61.5        -0.59285714 -0.07435752]
[81.9         1.45714286  0.14642857]
[58.4        -3.35714286 -0.6877551 ]
[49.7        -1.24285714  0.30204082]
[60.          1.47142857  0.3877551 ]
[54.1        -0.84285714 -0.33061224]
[63.4         1.32857143  0.31020408]
[49.6        -1.97142857 -0.47142857]
[4.98000000e+01 2.85714286e-02 2.85714286e-01]
[79.4         3.7         0.45892857]
[91.3         1.7        -0.28571429]
[1.02000000e+02 1.78333333e+00 1.38888889e-02]
[143.           5.85714286   0.58197279]
[145.           0.28571429  -0.79591837]
[188.           6.14285714   0.83673469]
[ 85.9        -10.21        -1.63528571]
[156.          11.68333333   3.64888889]
[183.           2.07692308  -0.73895464]
[204.           3.5          0.23717949]
[196.          -2.66666667  -2.05555556]
[217.           1.90909091   0.41597796]
[203.          -3.5         -1.35227273]
[230.           9.           4.16666667]
[221.          -1.28571429  -1.46938776]
[271.           3.57142857   0.34693878]
[265.          -0.85714286  -0.63265306]
[ 2.18900000e+02 -2.19523810e+00 -6.37188209e-02]
[242.7          2.975        0.64627976]
[164.29        -3.40913043  -0.27757089]
[177.42         2.626        1.20702609]
[2.52900000e+02 5.80615385e+00 2.44627219e-01]
[223.8         -4.15714286  -1.4233281 ]
[317.3         13.35714286   2.50204082]
[292.6         -8.23333333  -7.1968254 ]
[335.5         3.9         1.1030303]
[4.61400000e+02 4.34137931e+00 1.52199762e-02]
[427.9         -3.35        -0.76913793]
[329.78    -9.812   -0.6462]
[261.25   -13.706   -0.7788]
[278.81    8.78   11.243]
[249.11 -29.7  -38.48]
[247.1         -0.67         9.67666667]
[ 2.20550000e+02 -1.89642857e+00 -8.76020408e-02]
[182.26       -5.47       -0.5105102]
[155.49        -3.82428571   0.23510204]
[173.43         2.56285714   0.91244898]
[171.55        -0.26857143  -0.4044898 ]
[140.68        -4.41        -0.59163265]
[243.35    10.267    1.4677]
[275.62         4.61        -0.80814286]
[1084.    0.    0.]
[ 8.220e+02 -5.240e+00 -1.048e-01]
[9.15516667e+02 1.50833333e+00 1.08844086e-01]
[ 1.00300000e+03  1.50833333e+00 -1.91773800e-13]
[1.07300000e+03 1.62790698e+00 2.78078241e-03]
[1.1830000e+03 3.4375000e+00 5.6549782e-02]
[1.47200000e+03 1.25652174e+01 3.96857278e-01]
[ 24.45       -41.35857143  -1.54067968]
[10.9        -0.46724138  1.41004586]
[14.35        0.12321429  0.0210877 ]
[1.98500000e+01 2.29166667e-01 4.41468254e-03]
[ 1.6150000e+01 -1.0000000e-01 -8.8963964e-03]
[2.75000000e+01 3.15277778e-01 1.15354938e-02]
[ 2.72500000e+01 -8.62068966e-03 -1.11689127e-02]
[56.          1.51315789  0.08009361]
[15.5        -1.125      -0.07328216]
[1.64531250e+01 1.56250000e-02 1.86987705e-02]
[1.6500e+01 1.5625e-02 0.0000e+00]
[5.1750000e+01 8.8125000e-01 2.1640625e-02]
[ 5.30000000e+01  4.31034483e-02 -2.89016052e-02]
[7.09813433e+01 2.94776119e-01 4.12578149e-03]
[ 7.27500000e+01  2.94776119e-01 -5.46368506e-13]
[ 4.77500000e+01 -5.55555556e-01 -1.88962594e-02]
[1.15750000e+02 1.23636364e+00 3.25803489e-02]
[52.25       -1.47674419 -0.06309553]
[7.62500000e+01 5.21739130e-01 4.34452895e-02]
[ 5.45000000e+01 -4.94318182e-01 -2.30922116e-02]
[7.67500000e+01 5.17441860e-01 2.35293033e-02]
[ 7.15000000e+01 -1.25000000e-01 -1.52962348e-02]
[8.87500000e+01 4.20731707e-01 1.33105294e-02]
[ 8.62500000e+01 -6.09756098e-02 -1.17489590e-02]
[ 6.70000000e+01 -4.58333333e-01 -9.46089818e-03]
[1.13500000e+02 8.94230769e-01 2.60108481e-02]
[ 7.15000000e+01 -1.05000000e+00 -4.86057692e-02]
[1.14250000e+02 9.71590909e-01 4.59452479e-02]
[ 1.24000000e+02  2.43750000e-01 -1.81960227e-02]
[ 1.04500000e+02 -6.72413793e-01 -3.15918549e-02]
[1.40500000e+02 8.37209302e-01 3.51075138e-02]
[ 1.13630952e+02 -4.40476190e-01 -2.09456638e-02]
[ 1.12750000e+02 -4.40476191e-01 -1.22951371e-11]
[1.17750000e+02 1.61290323e-01 1.94118230e-02]
[ 8.15000000e+01 -8.63095238e-01 -2.43901324e-02]
[1.02500000e+02 5.52631579e-01 3.72559689e-02]
[ 1.12250000e+02  2.11956522e-01 -7.40597950e-03]
[1.44250000e+02 8.42105263e-01 1.65828616e-02]
[ 1.31261194e+02 -2.20149254e-01 -1.80043138e-02]
[ 1.29500000e+02 -2.20149254e-01 -2.64853417e-12]
[1.69500000e+02 7.54716981e-01 1.83937025e-02]
[ 1.63720000e+02 -9.47540984e-02 -1.39257554e-02]
[1.67500000e+02 8.79069767e-02 4.24793198e-03]
[0.2 0.  0. ]
[2.25684211e-01 4.21052632e-04 6.90250216e-06]
[2.40000000e-01 4.21052632e-04 4.25445716e-16]
[5.98823529e-01 5.88235294e-03 8.95295133e-05]
[ 6.40000000e-01  5.88235294e-03 -5.35298492e-15]
[0.98       0.02266667 0.00111895]
[1.76       0.06       0.00287179]
[3.13000000e+00 9.78571429e-02 2.70408163e-03]
[ 1.97       -0.02367347 -0.00248022]
[2.39000000e+00 7.36842105e-03 5.44594569e-04]
[2.51000000e+00 1.71428571e-02 1.39634801e-03]
[ 2.65000000e+00  2.85714286e-03 -2.91545190e-04]
[ 2.01000000e+00 -2.00000000e-02 -7.14285714e-04]
[ 1.88000000e+00 -1.44444444e-02  6.17283951e-04]
[ 1.71000000e+00 -6.07142857e-03  2.99036281e-04]
[ 1.49000000e+00 -1.37500000e-02 -4.79910714e-04]
[1.86       0.02846154 0.00324704]
[ 1.71       -0.0375     -0.01649038]
[ 1.15000000e+00 -9.65517241e-03  4.80083234e-04]
[ 1.04000000e+00 -2.00000000e-03  1.39184953e-04]
[1.41511494e+00 6.14942529e-03 1.33597136e-04]
[ 1.79637931e+00  6.14942529e-03 -1.91909380e-15]
[2.11000000e+00 6.14942529e-03 3.78256454e-15]
[ 1.87000000e+00 -1.50000000e-02 -1.32183908e-03]
[ 1.75000000e+00 -5.45454545e-03  4.33884298e-04]
[1.76544304e+00 2.53164557e-04 9.35690166e-05]
[1.78113924e+00 2.53164557e-04 3.41178139e-15]
[ 1.79000000e+00  2.53164557e-04 -6.84655240e-15]
[1.81079545e+00 3.40909091e-04 1.43843499e-06]
[ 1.83193182e+00  3.40909091e-04 -2.85735012e-15]
[1.85000000e+00 3.40909091e-04 2.58393096e-15]
[ 1.75196429e+00 -1.60714286e-03 -3.19352778e-05]
[ 1.67000000e+00 -1.60714286e-03  3.02534924e-15]
[1.80777778e+00 2.22222222e-03 6.17639529e-05]
[ 1.83000000e+00  2.22222222e-03 -2.58050525e-14]
[ 1.67907216e+00 -2.47422680e-03 -7.69909676e-05]
[ 1.52567010e+00 -2.47422680e-03 -1.53528624e-15]
[ 1.37969072e+00 -2.47422680e-03  2.13143121e-15]
[ 1.35000000e+00 -2.47422680e-03 -8.23914143e-15]
[1.52739796e+00 2.90816327e-03 8.82359028e-05]
[1.70479592e+00 2.90816327e-03 2.68750613e-15]
[ 1.88219388e+00  2.90816327e-03 -2.68750613e-15]
[1.92000000e+00 2.90816327e-03 1.06699505e-14]
[ 1.89318681e+00 -4.39560440e-04 -5.48807165e-05]
[ 1.86725275e+00 -4.39560440e-04 -2.59021228e-15]
[ 1.84043956e+00 -4.39560440e-04  2.50522775e-15]
[ 1.84000000e+00 -4.39560440e-04 -4.91621338e-13]
[ 1.79355330e+00 -7.61421320e-04 -5.27640787e-06]
[ 1.74634518e+00 -7.61421320e-04 -4.26493658e-17]
[ 1.69989848e+00 -7.61421320e-04  2.73079779e-15]
[ 1.69000000e+00 -7.61421320e-04 -2.52215199e-14]
[1.75341584e+00 1.03960396e-03 2.95250046e-05]
[1.81579208e+00 1.03960396e-03 2.86878449e-15]
[ 1.87920792e+00  1.03960396e-03 -2.82175524e-15]
[1.90000000e+00 1.03960396e-03 8.60598485e-15]
[2.04523810e+00 2.38095238e-03 2.19893184e-05]
[ 2.19047619e+00  2.38095238e-03 -1.20861882e-19]
[ 2.33571429e+00  2.38095238e-03 -2.68744925e-15]
[2.40000000e+00 2.38095238e-03 1.07940598e-14]
[ 2.31571429e+00 -1.42857143e-03 -6.45682002e-05]
[ 2.22857143e+00 -1.42857143e-03  1.95866632e-15]
[ 2.14142857e+00 -1.42857143e-03  0.00000000e+00]
[ 2.10000000e+00 -1.42857143e-03 -3.31382282e-15]
[13.96  0.    0.  ]
[ 4.90000000e+00 -1.88750000e-01 -3.93229167e-03]
[ 3.64       -0.045       0.00513393]
[ 3.46000000e+00 -6.42857143e-03  1.37755102e-03]
[ 2.56000000e+00 -3.21428571e-02 -9.18367347e-04]
[ 2.18000000e+00 -9.04761905e-03  5.49886621e-04]
[2.26000000e+00 2.28571429e-03 3.23809524e-04]
[ 1.45000000e+00 -2.38235294e-02 -7.67918932e-04]
[ 7.55714286e-01 -1.15714286e-02  2.04201681e-04]
[ 6.40000000e-01 -1.15714286e-02  3.33327116e-15]
[ 6.10000000e-01 -6.12244898e-04  2.23656810e-04]
[6.77279412e-01 1.10294118e-03 2.81178045e-05]
[ 7.44558824e-01  1.10294118e-03 -2.68707955e-16]
[7.60000000e-01 1.10294118e-03 2.92708256e-15]
[ 7.24117647e-01 -5.88235294e-04 -2.77242044e-05]
[ 7.00000000e-01 -5.88235294e-04 -1.75508532e-16]
[ 6.40000000e-01 -1.39534884e-03 -1.87700824e-05]
[9.98253968e-01 5.87301587e-03 1.19153520e-04]
[ 1.01000000e+00  5.87301587e-03 -8.20350732e-15]
[ 7.71718750e-01 -3.90625000e-03 -1.60315834e-04]
[ 0.76       -0.00390625  0.        ]
[ 6.30000000e-01 -2.13114754e-03  2.91000403e-05]
[8.20000000e-01 3.39285714e-03 9.86429408e-05]
[29.91  0.    0.  ]
[ 2.88223390e+01 -1.78305085e-02 -2.92303418e-04]
[ 2.77168475e+01 -1.78305085e-02 -3.28379237e-14]
[ 2.66648475e+01 -1.78305085e-02  2.08505529e-14]
[ 2.55771864e+01 -1.78305085e-02  1.32093221e-14]
[ 2.46500000e+01 -1.78305085e-02 -2.36448815e-14]
[3.29840260e+01 1.36623377e-01 2.53203090e-03]
[3.51700000e+01 1.36623377e-01 1.28088512e-13]
[ 3.29460417e+01 -3.64583333e-02 -2.83740508e-03]
[ 3.16700000e+01 -3.64583333e-02 -4.28183282e-14]
[3.50100000e+01 1.28461538e-01 6.34307199e-03]
[ 2.76600000e+01 -1.59782609e-01 -6.26617711e-03]
[ 8.89       -1.34071429 -0.08435226]
[ 5.69       -0.11428571  0.04380102]
[ 3.78000000e+00 -6.82142857e-02  1.64540816e-03]
[13.78        0.71428571  0.05589286]
[ 4.15       -0.68785714 -0.10015306]
[ 4.         -0.01071429  0.04836735]
[ 2.86       -0.08142857 -0.00505102]
[ 2.58       -0.02545455  0.00508855]
[ 2.00000000e+00 -2.07142857e-02  1.69294991e-04]
[2.05000000e+00 2.94117647e-03 1.39149778e-03]
[2.80352941e+00 1.23529412e-02 1.54291225e-04]
[3.52000000e+00 1.23529412e-02 2.72892939e-15]
[4.24000000e+00 3.42857143e-02 1.04441777e-03]
[ 1.8        -0.34857143 -0.05469388]
[ 1.30619048 -0.00809524  0.00558158]
[ 1.2900000e+00 -8.0952381e-03  1.2294419e-13]
[ 0.89       -0.02857143 -0.00146259]
[0.98       0.00818182 0.0033412 ]
[ 1.20000000e+00  7.09677419e-03 -3.50014190e-05]
[1.59000000e+00 1.11428571e-02 1.15602370e-04]
[ 1.65000000e+00  2.14285714e-03 -3.21428571e-04]
[ 1.44000000e+00 -7.50000000e-03 -3.44387755e-04]
[1.52       0.01142857 0.00270408]
[ 1.38000000e+00 -5.00000000e-03 -5.86734694e-04]
[6.9 0.  0. ]
[7.51575472e+00 1.00943396e-02 1.65480977e-04]
[7.97000000e+00 1.00943396e-02 9.71368048e-16]
[ 8.04828877e+00  1.28342246e-03 -1.44441265e-04]
[8.12401070e+00 1.28342246e-03 2.77841692e-15]
[ 8.20229947e+00  1.28342246e-03 -2.68755945e-15]
[8.21000000e+00 1.28342246e-03 2.73636727e-14]
[8.71107143e+00 8.21428571e-03 1.13620709e-04]
[9.21214286e+00 8.21428571e-03 4.83447526e-19]
[9.71321429e+00 8.21428571e-03 0.00000000e+00]
[1.02225000e+01 8.21428571e-03 1.49247774e-15]
[ 1.07071429e+01  8.21428571e-03 -1.34835645e-14]
[1.12000000e+01 8.21428572e-03 2.40116087e-14]
[ 1.05000000e+01 -2.50000000e-02 -1.18622449e-03]
[ 9.68929032e+00 -1.32903226e-02  1.91961925e-04]
[ 8.87858065 -0.01329032  0.        ]
[ 8.44000000e+00 -1.32903226e-02  1.50542457e-15]
[ 8.43333333e+00 -1.07526882e-04  2.12625737e-04]
[ 8.43000000e+00 -1.07526882e-04  5.20337607e-15]
[9.59000000e+00 4.29629630e-02 1.59520333e-03]
[ 8.69194444e+00 -1.47222222e-02 -9.45658774e-04]
[ 8.53000000e+00 -1.47222222e-02  4.33422237e-14]
[8.82000000e+00 5.27272727e-03 3.63544536e-04]
[ 8.49000000e+00 -1.00000000e-02 -4.62809917e-04]
[8.86346939e+00 6.12244898e-03 2.64302442e-04]
[ 9.09000000e+00  6.12244898e-03 -5.74833443e-15]
[ 8.31000000e+00 -1.77272727e-02 -5.42039130e-04]
[8.39530120e+00 1.44578313e-03 3.24967048e-04]
[ 8.48349398e+00  1.44578313e-03 -1.36680924e-15]
[8.57168675e+00 1.44578313e-03 2.68768742e-15]
[ 8.66132530e+00  1.44578313e-03 -3.28395395e-15]
[8.67000000e+00 1.44578313e-03 1.52335356e-13]
[68.349  0.     0.   ]
[  7.93    -12.0838   -2.41676]
[40.25        1.90117647  0.82264567]
[ 5.40700000e+01  2.94042553e-01 -3.41943387e-02]
[1.76120000e+02 4.52037037e+00 1.56530660e-01]
[77.47264151 -1.61716981 -0.10061541]
[ 4.70000000e+00 -1.61716981e+00  2.91421208e-14]
[6.07191489 0.02212766 0.02644028]
[ 6.78000000e+00  2.21276596e-02 -4.40966708e-15]
[1.79964341e+01 1.83875969e-01 2.65161163e-03]
[2.93967442e+01 1.83875969e-01 2.13180728e-15]
[3.05000000e+01 1.83875969e-01 1.34411001e-12]
[ 1.30000000e+01 -2.96610169e-01 -8.14383286e-03]
[2.95906593e+01 2.71978022e-01 9.32111789e-03]
[ 3.77500000e+01  2.71978022e-01 -6.73960887e-14]
[ 3.51108108e+01 -4.25675676e-02 -5.07331596e-03]
[ 3.25141892e+01 -4.25675676e-02  8.67179734e-15]
[ 2.99175676e+01 -4.25675676e-02 -2.95756134e-18]
[ 2.74060811e+01 -4.25675676e-02 -9.88780620e-15]
[ 2.48094595e+01 -4.25675676e-02  9.56463961e-15]
[ 2.22128378e+01 -4.25675676e-02 -2.68750186e-14]
[ 2.20000000e+01 -4.25675676e-02  1.77055454e-12]
[2.79000000e+01 1.09259259e-01 2.81160790e-03]
[ 8.53250000e+00 -3.17500000e-01 -6.99605343e-03]
[ 7.58000000e+00 -3.17500000e-01 -5.55111512e-17]
[ 6.24845714e+00 -2.18285714e-02  4.84707260e-03]
[ 4.96057143e+00 -2.18285714e-02 -2.02533376e-15]
[ 3.76000000e+00 -2.18285714e-02  1.79319943e-15]
[9.86000000e+00 1.17307692e-01 2.67569738e-03]
[1.63000000e+01 1.19259259e-01 3.61401287e-05]
[ 9.56000000e+00 -1.98235294e-01 -9.33807510e-03]
[17.          0.33818182  0.0243826 ]
[12.9        -0.14642857 -0.01730751]
[1.76000000e+01 1.62068966e-01 1.06378461e-02]
[ 8.34000000e+00 -1.62456140e-01 -5.69342291e-03]
[1.02000000e+01 3.50943396e-02 3.72736755e-03]
[2.51000000e+01 2.66071429e-01 4.12459087e-03]
[ 1.38319444e+01 -1.84722222e-01 -7.39005985e-03]
[ 1.18000000e+01 -1.84722222e-01  4.33557231e-13]
[4.33000000e+01 5.25000000e-01 1.18287037e-02]
[ 3.52000000e+01 -1.84090909e-01 -1.61157025e-02]
[5.26000000e+01 7.90909091e-01 4.43181818e-02]
[ 4.60000000e+01 -2.06250000e-01 -3.11612216e-02]
[6.38000000e+01 5.08571429e-01 2.04234694e-02]
[ 5.73000000e+01 -2.32142857e-01 -2.64540816e-02]
[ 5.46000000e+01 -8.43750000e-02  4.61774554e-03]
[5.8200000e+01 7.5000000e-02 3.3203125e-03]
[ 58.2    0.   -38.48]
[7.75000000e+01 1.01578947e+00 5.34626039e-02]
[ 7.75000000e+01  0.00000000e+00 -2.90225564e-02]
[ 72.4        -46.92857143 -38.48      ]
[72.4       0.       15.578125]
[ 5.81000000e+01 -4.08571429e-01 -1.16734694e-02]
[58.1       0.       15.578125]
[8.49000000e+01 9.57142857e-01 3.41836735e-02]
[ 84.9    0.   -38.48]
[ 3.36000000e+01 -9.16071429e-01 -1.63584184e-02]
[33.6       0.       15.578125]
[3.85000000e+01 1.28947368e-01 3.39335180e-03]
[ 38.5    0.   -38.48]
[5.69000000e+01 6.81481481e-01 2.52400549e-02]
[ 38.5        -46.92857143 -38.48      ]
[56.9      55.625    15.578125]
[65.2         0.19761905 -1.31969955]
[  3.23       -30.985      -15.59130952]
[ 6.03     55.625    15.578125]
[127.           3.26945946  -1.41501461]
[102.         -46.92857143 -38.48      ]
[127.           1.04166667   1.99875992]
[127.           0.          -0.14880952]
[88.         -1.85714286 -0.08843537]
[ 70.3        -46.92857143 -38.48      ]
[88.       55.625    15.578125]
[140.           1.92592593  -1.9888546 ]
[220.   0.   0.]
[39.18185714 -3.06471429 -0.05194431]
[ 5.47000000e+00 -3.06471429e+00 -4.20269880e-13]
[ 3.5        -0.11588235  0.1734607 ]
[5.24053333e+00 2.85333333e-02 2.36747027e-03]
[5.64000000e+00 2.85333333e-02 2.09073830e-14]
[ 4.62       -0.17       -0.03308889]
[6.9        0.16285714 0.02377551]
[8.53000000e+00 2.03750000e-01 5.11160714e-03]
[ 3.72      -0.2405    -0.0222125]
[ 3.25       -0.03357143  0.01478061]
[15.  0.  0.]
[ 1.34448807e+01 -2.50825688e-02 -4.04557561e-04]
[ 1.19650092e+01 -2.50825688e-02  2.17774245e-14]
[ 1.04349725e+01 -2.50825688e-02  3.64382932e-15]
[ 8.90493578e+00 -2.50825688e-02 -2.14995940e-14]
[ 7.37489908e+00 -2.50825688e-02  8.06214157e-15]
[ 5.84486239e+00 -2.50825688e-02  2.27504718e-19]
[ 4.28974312e+00 -2.50825688e-02  1.91899588e-15]
[ 2.80987156e+00 -2.50825688e-02 -3.38229915e-15]
[ 1.33000000e+00 -2.50825688e-02  2.87276088e-15]
[1.91000000e+00 1.61111111e-02 1.14426889e-03]
[2.50000000e+00 2.80952381e-02 5.70672714e-04]
[ 4.13322581e+00  2.67741935e-02 -2.16564680e-05]
[5.76645161e+00 2.67741935e-02 2.27504718e-19]
[6.65000000e+00 2.67741935e-02 3.76340373e-15]
[ 2.06       -0.17653846 -0.00781972]
[1.42654645e+01 2.03424408e-01 6.33271449e-03]
[ 2.66743534e+01  2.03424408e-01 -4.03183862e-15]
[39.08324226  0.20342441  0.        ]
[ 5.14921311e+01  2.03424408e-01 -2.68737673e-14]
[6.39010200e+01 2.03424408e-01 2.68746773e-14]
[ 7.65133333e+01  2.03424408e-01 -3.83877518e-15]
[8.85153734e+01 2.03424408e-01 1.25111785e-14]
[ 1.00924262e+02  2.03424408e-01 -3.50721274e-14]
[1.13333151e+02 2.03424408e-01 5.37461696e-14]
[ 1.13740000e+02  2.03424408e-01 -8.19844193e-12]
[ 9.55640678e+01 -2.97966102e-01 -8.21951655e-03]
[77.38813559 -0.2979661   0.        ]
[ 5.89142373e+01 -2.97966102e-01 -1.28302387e-15]
[ 4.13342373e+01 -2.97966102e-01  4.17274501e-15]
[ 2.31583051e+01 -2.97966102e-01 -2.73278667e-15]
[ 8.26000000e+00 -2.97966102e-01  2.16382467e-14]
[ 7.71211480e+00 -8.83685801e-03  4.66337490e-03]
[ 7.17306647e+00 -8.83685801e-03 -1.60368076e-15]
[ 6.63401813 -0.00883686  0.        ]
[ 6.11264350e+00 -8.83685801e-03 -6.12239779e-16]
[ 5.57359517e+00 -8.83685801e-03  5.91910400e-16]
[ 5.03454683e+00 -8.83685801e-03  2.55942808e-19]
[ 4.48666163e+00 -8.83685801e-03  1.57781494e-15]
[ 3.94761329e+00 -8.83685801e-03 -1.60368076e-15]
[ 3.40856495 -0.00883686  0.        ]
[ 2.87835347e+00 -8.83685801e-03  1.09276014e-15]
[ 2.41000000e+00 -8.83685801e-03 -7.11825777e-16]
[2.93708738e+00 8.64077670e-03 2.86518602e-04]
[3.3000000e+00 8.6407767e-03 7.4361813e-16]
[3.91224490e+00 1.02040816e-02 2.60550822e-05]
[ 4.30000000e+00  1.02040816e-02 -9.23511998e-16]
[1.07447368e+01 1.03947368e-01 1.51198850e-03]
[1.22000000e+01 1.03947368e-01 3.29121651e-14]
[38.25        1.3025      0.05992763]
[ 5.82       -0.66183673 -0.0400885 ]
[ 5.79000000e+00 -8.57142857e-04  1.88851312e-02]
[14.3         0.60785714  0.04347959]
[18.2         0.43333333 -0.01939153]
[15.35       -0.15       -0.03070175]
[1.82800000e+01 8.37142857e-02 6.67755102e-03]
[305.   0.   0.]
[  2.96     -12.585     -0.524375]
[ 2.61655977 -0.00553936  0.20289453]
[ 2.27865889e+00 -5.53935860e-03  2.51409776e-15]
[ 1.94075802e+00 -5.53935860e-03 -2.68751324e-15]
[ 1.60839650e+00 -5.53935860e-03  2.59559446e-15]
[ 1.27049563e+00 -5.53935860e-03 -2.55298685e-15]
[ 1.06000000e+00 -5.53935860e-03  3.40578717e-15]
[ 9.30000000e-01 -5.90909091e-03 -1.68060140e-05]
[1.04219048e+00 1.80952381e-03 1.24493786e-04]
[1.12000000e+00 1.80952381e-03 4.36187141e-16]
[ 8.40000000e-01 -5.71428571e-03 -1.53547133e-04]
[1.46000000e+00 1.00000000e-02 2.53456221e-04]
[1.83000000e+00 1.00000000e-02 9.37688365e-20]
[ 1.77916667e+00 -8.33333333e-04 -1.77595628e-04]
[ 1.73000000e+00 -8.33333333e-04 -1.88369102e-15]
[ 1.52272549e+00 -3.34313725e-03 -4.04807084e-05]
[ 1.38900000e+00 -3.34313726e-03 -4.03228883e-15]
[ 1.08484722e+00 -4.98611111e-03 -2.69339976e-05]
[ 1.03000000e+00 -4.98611111e-03  2.16767892e-14]
[ 9.64444444e-01 -1.11111111e-03  6.56779661e-05]
[ 9.00000000e-01 -1.11111111e-03  2.62003063e-16]
[1.00323077e+00 1.69230769e-03 4.59576853e-05]
[1.01000000e+00 1.69230769e-03 5.12311005e-14]
[ 6.90000000e-01 -5.24590164e-03 -1.13741137e-04]
[1.11845238e+00 7.02380952e-03 2.01142806e-04]
[1.28000000e+00 7.02380952e-03 6.19790300e-15]
[ 1.66110092e+00  6.14678899e-03 -1.41454925e-05]
[1.95000000e+00 6.14678899e-03 9.49189013e-16]
[6.73000000e+00 8.53571429e-02 1.41447060e-03]
[1.40000000e+02 2.25881356e+00 3.68382443e-02]
[ 3.52126984 -2.20126984 -0.07193683]
[ 1.32000000e+00 -2.20126984e+00 -1.61648472e-13]
[2.16       0.014      0.03692116]
[ 1.81000000e+00 -5.93220339e-03 -3.37833956e-04]
[1.86000000e+00 1.38888889e-03 2.03363674e-04]
[ 0.97       -0.0445     -0.00229444]
